,yearID,Age,Tm,Lg,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Salary,Pos,Awards,bbrefID
5,1902.0,29,BOS,AL,127.0,568.0,14.0,-1.0,0.0,-1.0,-4.0,8.0,0.7,20.0,27.0,2.6,0.506,0.505,2.9,-0.5,28.0,,*8/H,,stahlch01
6,1903.0,30,BOS,AL,77.0,331.0,4.0,-1.0,0.0,-2.0,-2.0,-1.0,-0.2,11.0,11.0,1.1,0.499,0.499,1.4,-0.5,13.0,,8/H,,stahlch01
7,1904.0,31,BOS,AL,157.0,684.0,28.0,-1.0,0.0,-6.0,-4.0,17.0,1.9,23.0,41.0,4.5,0.513,0.513,5.4,-1.3,46.0,,*8,,stahlch01
8,1905.0,32,BOS,AL,134.0,568.0,3.0,-1.0,0.0,-4.0,-4.0,-5.0,-0.7,20.0,15.0,1.5,0.495,0.496,2.0,-0.9,19.0,,*8,,stahlch01
9,1906.0,33,BOS,AL,155.0,668.0,16.0,-1.0,0.0,2.0,-4.0,13.0,1.6,23.0,36.0,4.1,0.51,0.51,3.8,-0.2,34.0,,*8/7,,stahlch01
0,1894.0,22,BSN,NL,27,100,6,0,0,2,1,9,0.6,3,12,1.0,.523,.504,0.8,0.2,10,,2/O3,,tennefr02
1,1895.0,23,BSN,NL,49,200,-5,-1,0,0,0,-6,-0.4,7,1,0.2,.491,.497,0.3,0.0,1,,O2,,tennefr02
2,1896.0,24,BSN,NL,88,406,8,-2,0,2,-2,6,0.5,13,19,1.8,.506,.503,1.7,0.0,17,,O2,,tennefr02
3,1897.0,25,BSN,NL,132,646,-2,-1,0,8,-1,5,0.4,20,25,2.4,.503,.502,1.8,0.6,17,,*3/O,,tennefr02
4,1898.0,26,BSN,NL,117,536,10,-1,0,5,-1,13,1.2,17,30,3.0,.510,.507,2.6,0.4,25,,*3/2,,tennefr02
5,1899.0,27,BSN,NL,150,691,23,-2,0,15,-2,34,3.0,22,56,5.3,.520,.519,4.0,1.2,41,"$2,400",*3,,tennefr02
6,1900.0,28,BSN,NL,112,492,-11,-1,0,7,-2,-7,-0.7,17,10,1.0,.495,.496,0.4,0.5,3,,*3,,tennefr02
7,1901.0,29,BSN,NL,115,509,-8,-1,0,8,-3,-4,-0.5,16,13,1.4,.497,.498,0.7,0.5,5,"$2,500",*3/2,,tennefr02
8,1902.0,30,BSN,NL,134,594,28,-2,0,5,-4,28,3.0,19,46,5.1,.523,.519,4.5,0.1,41,"$3,500",*3,,tennefr02
9,1903.0,31,BSN,NL,122,544,27,-2,0,0,-4,21,2.1,17,38,3.8,.517,.513,3.7,-0.3,38,,*3,,tennefr02
10,1904.0,32,BSN,NL,147,624,14,-2,0,2,-5,10,1.1,20,29,3.1,.507,.507,2.9,-0.3,27,,*3/98,,tennefr02
11,1905.0,33,BSN,NL,149,639,11,-2,0,13,-5,18,1.9,20,38,4.0,.513,.512,2.6,1.0,25,,*3/1H,,tennefr02
12,1906.0,34,BSN,NL,143,618,14,-2,0,4,-5,11,1.3,19,31,3.3,.510,.509,3.0,-0.2,26,,*3,,tennefr02
13,1907.0,35,BSN,NL,150,664,16,-1,0,7,-5,17,2.0,20,37,4.1,.514,.513,3.4,0.2,29,,*3/H,,tennefr02
14,1908.0,36,NYG,NL,156,690,4,-1,0,9,-5,7,0.8,21,27,3.0,.506,.505,1.9,0.5,18,,*3,,tennefr02
15,1909.0,37,NYG,NL,101,437,-1,-1,0,5,-3,0,0.0,14,13,1.4,.500,.500,0.8,0.3,8,,3/H,,tennefr02
17,1911.0,39,BSN,NL,102,432,-4,-1,0,-1,-3,-9,-1.1,13,4,0.3,.490,.494,0.5,-0.5,5,,3/H89,,tennefr02
0,1888.0,20,PIT,NL,71,292,17,0,0,-1,0,16,1.6,10,26,2.7,.523,.510,2.9,-0.1,27,,3,,becklja01
1,1889.0,21,PIT,NL,123,557,21,-2,0,6,0,25,2.0,19,44,3.8,.517,.513,3.5,0.4,38,,*3/O,,becklja01
2,1890.0,22,PBB,PL,124,577,38,-2,0,-2,0,35,2.7,14,48,4.0,.521,.516,4.0,0.0,50,,*3,,becklja01
3,1891.0,23,PIT,NL,133,606,21,-2,0,8,0,26,2.1,20,46,4.1,.518,.514,3.6,0.6,38,,*3,,becklja01
4,1892.0,24,PIT,NL,151,659,-3,1,0,12,0,10,0.8,22,32,3.2,.506,.506,2.1,1.1,20,,*3,,becklja01
5,1893.0,25,PIT,NL,131,616,23,-2,0,12,0,33,2.5,20,54,4.6,.520,.516,3.7,0.9,42,,*3,,becklja01
6,1894.0,26,PIT,NL,132,621,27,-2,0,3,0,28,1.9,21,49,4.0,.515,.512,3.8,0.2,46,,*3,,becklja01
7,1895.0,27,PIT,NL,130,594,23,-2,0,5,0,26,2.0,20,46,4.0,.515,.512,3.6,0.4,41,,*3,,becklja01
8,1896.0,28,PIT,NL,59,258,-3,-1,0,0,0,-4,-0.3,9,5,0.6,.495,.498,0.6,0.0,5,,3/O4,,becklja01
9,1896.0,28,NYG,NL,46,197,5,0,0,1,0,6,0.5,7,13,1.2,.511,.503,1.1,0.1,12,,3/O,,becklja01
10,1897.0,29,NYG,NL,17,73,-1,0,0,2,0,0,0.0,2,3,0.3,.502,.500,0.1,0.2,1,,3,,becklja01
11,1897.0,29,CIN,NL,97,399,16,0,0,-4,0,11,0.9,14,25,2.2,.509,.506,2.6,-0.4,29,,*3,,becklja01
12,1898.0,30,CIN,NL,118,506,6,0,0,-1,-1,4,0.3,17,21,2.1,.503,.502,2.3,-0.2,22,,*3,,becklja01
13,1899.0,31,CIN,NL,135,583,24,-1,0,8,-2,29,2.5,20,48,4.6,.519,.516,3.9,0.5,40,,*3,,becklja01
14,1900.0,32,CIN,NL,141,614,25,-2,0,4,-2,25,2.1,21,46,4.3,.516,.514,4.0,0.1,42,,*3,,becklja01
15,1901.0,33,CIN,NL,140,629,22,1,0,-2,-3,18,1.7,20,37,3.9,.513,.511,4.2,-0.6,39,"$2,400",*3,,becklja01
16,1902.0,34,CIN,NL,129,579,23,-1,0,0,-4,19,2.0,18,37,4.0,.516,.513,4.0,-0.5,37,"$2,500",*3/1,,becklja01
17,1903.0,35,CIN,NL,120,513,17,-1,0,-2,-4,10,1.0,17,26,2.6,.508,.506,2.8,-0.5,28,,*3/H,,becklja01
18,1904.0,36,STL,NL,142,602,28,-2,0,-2,-5,20,2.3,19,39,4.2,.516,.514,4.4,-0.7,41,,*3,,becklja01
19,1905.0,37,STL,NL,134,558,8,-1,0,-7,-4,-5,-0.5,18,14,1.3,.496,.497,2.2,-1.2,21,,*3,,becklja01
20,1906.0,38,STL,NL,87,349,-1,0,0,0,-3,-4,-0.6,11,7,0.7,.494,.497,0.7,-0.4,7,,3/H,,becklja01
21,1907.0,39,STL,NL,32,122,-6,0,0,-1,-1,-8,-1.1,4,-4,-0.6,.467,.494,-0.5,-0.3,-3,,3,,becklja01
0,1890.0,21,PBB,PL,126,556,-25,4,0,-1,8,-14,-0.9,13,0,0.3,.492,.494,0.3,0.7,1,,*6,,corcoto01
1,1891.0,22,PHA,AA,133,550,-10,0,0,5,9,4,0.4,13,17,1.7,.503,.502,1.3,1.3,12,,*6,,corcoto01
2,1892.0,23,BRO,NL,151,651,-21,1,0,8,10,-1,-0.2,22,21,2.1,.499,.499,1.4,1.7,13,,*6,,corcoto01
3,1893.0,24,BRO,NL,115,488,-12,-1,0,15,8,9,0.7,17,26,2.3,.506,.505,1.2,1.8,11,,*6,,corcoto01
4,1894.0,25,BRO,NL,129,611,-14,1,0,3,8,-2,-0.2,20,18,1.8,.499,.499,1.6,0.8,15,,*6,,corcoto01
5,1895.0,26,BRO,NL,128,583,-22,-1,0,17,8,2,0.2,20,22,2.1,.501,.501,0.8,2.0,5,,*6,,corcoto01
6,1896.0,27,BRO,NL,132,560,-15,-2,0,11,9,3,0.2,19,22,2.2,.502,.501,1.3,1.6,11,,*6,,corcoto01
7,1897.0,28,CIN,NL,109,472,-15,-1,0,-2,5,-13,-1.1,16,3,0.5,.490,.493,0.7,0.2,5,,64,,corcoto01
8,1898.0,29,CIN,NL,153,664,-22,0,0,11,10,-1,-0.2,23,21,2.2,.499,.499,1.2,2.0,10,,*6,,corcoto01
9,1899.0,30,CIN,NL,138,586,-18,0,0,7,8,-3,-0.3,20,17,1.8,.498,.498,1.2,1.4,10,,*64,,corcoto01
10,1900.0,31,CIN,NL,127,562,-23,1,0,0,8,-14,-1.4,19,5,0.6,.490,.492,0.7,0.7,5,,*6/4,,corcoto01
11,1901.0,32,CIN,NL,31,126,-4,0,0,-1,2,-2,-0.3,4,2,0.2,.492,.498,0.3,0.1,3,"$3,500",6/H,,corcoto01
12,1902.0,33,CIN,NL,138,560,-20,0,0,0,9,-11,-1.4,18,7,0.7,.491,.492,0.8,1.0,7,"$3,000",*6/4,,corcoto01
13,1903.0,34,CIN,NL,115,474,-25,0,0,3,8,-14,-1.4,15,1,0.1,.488,.491,-0.2,1.1,-2,,*6,,corcoto01
14,1904.0,35,CIN,NL,150,609,-23,0,0,2,10,-12,-1.3,20,8,0.7,.491,.492,0.5,1.4,6,"$3,300",*6,,corcoto01
15,1905.0,36,CIN,NL,151,646,-22,1,0,9,10,-2,-0.2,21,19,1.9,.499,.499,0.9,2.2,10,,*6,,corcoto01
16,1906.0,37,CIN,NL,117,459,-23,-1,0,-3,8,-19,-2.4,15,-4,-0.8,.480,.486,-0.3,0.5,-1,,*6,,corcoto01
17,1907.0,38,NYG,NL,62,240,-3,0,0,-4,0,-7,-1.0,8,1,-0.1,.485,.494,0.4,-0.5,5,,4,,corcoto01
0,1894.0,22,WHS,NL,97.0,426.0,11.0,0.0,0.0,-7.0,-4.0,0.0,0.0,15.0,15.0,1.4,0.5,0.5,1.9,-0.8,22.0,,O6,,selbaki01
1,1895.0,23,WHS,NL,130.0,597.0,26.0,-1.0,0.0,4.0,-7.0,22.0,1.7,20.0,42.0,3.7,0.513,0.51,3.4,-0.3,38.0,,*O/64,,selbaki01
2,1896.0,24,WHS,NL,127.0,578.0,18.0,3.0,0.0,4.0,-9.0,16.0,1.3,19.0,35.0,3.2,0.51,0.508,3.0,-0.4,31.0,,*O,,selbaki01
3,1897.0,25,WHS,NL,124.0,576.0,26.0,3.0,0.0,10.0,-8.0,31.0,2.6,19.0,50.0,4.5,0.521,0.516,3.7,0.2,40.0,,*O,,selbaki01
4,1898.0,26,WHS,NL,132.0,589.0,21.0,-1.0,0.0,7.0,-8.0,20.0,1.8,20.0,39.0,3.9,0.514,0.511,3.3,-0.1,32.0,,*O/6,,selbaki01
5,1899.0,27,CIN,NL,141.0,621.0,14.0,1.0,0.0,10.0,-8.0,17.0,1.5,21.0,38.0,3.7,0.511,0.51,2.8,0.2,28.0,,*O,,selbaki01
6,1900.0,28,NYG,NL,141.0,611.0,41.0,-1.0,0.0,2.0,-8.0,35.0,3.0,21.0,56.0,5.2,0.522,0.519,5.1,-0.6,53.0,,*O,,selbaki01
7,1901.0,29,NYG,NL,125.0,560.0,11.0,0.0,0.0,-8.0,-7.0,-4.0,-0.5,17.0,13.0,1.4,0.497,0.497,2.4,-1.6,21.0,"$2,000",*7/9,,selbaki01
8,1902.0,30,BLA,AL,128.0,574.0,18.0,-1.0,0.0,0.0,-7.0,10.0,0.9,20.0,30.0,2.9,0.508,0.506,3.0,-0.7,30.0,,*7/H,,selbaki01
9,1903.0,31,WSH,AL,140.0,590.0,0.0,0.0,0.0,-2.0,-7.0,-10.0,-1.3,21.0,11.0,1.0,0.492,0.493,1.4,-1.2,13.0,,*79/5,,selbaki01
10,1904.0,32,WSH,AL,48.0,205.0,7.0,0.0,0.0,0.0,-3.0,4.0,0.4,7.0,11.0,1.2,0.51,0.503,1.3,-0.3,11.0,,7,,selbaki01
11,1904.0,32,BOS,AL,98.0,437.0,8.0,-1.0,0.0,4.0,-5.0,6.0,0.7,15.0,21.0,2.3,0.508,0.505,1.9,-0.2,17.0,,7,,selbaki01
12,1905.0,33,BOS,AL,121.0,496.0,13.0,-1.0,0.0,2.0,-5.0,9.0,0.9,18.0,26.0,2.9,0.508,0.506,2.7,-0.5,24.0,,*98H/7,,selbaki01
13,1906.0,34,BOS,AL,60.0,259.0,-7.0,0.0,0.0,0.0,-3.0,-10.0,-1.2,9.0,-1.0,-0.2,0.48,0.492,-0.3,-0.4,-1.0,,7/H,,selbaki01
0,1890.0,21,NYG,NL,101.0,437.0,20.0,-2.0,0.0,1.0,-6.0,14.0,1.0,15.0,29.0,2.2,0.512,0.507,2.3,-0.6,27.0,,*O1,,burkeje01
1,1891.0,22,CLV,NL,40.0,190.0,2.0,0.0,0.0,-2.0,-3.0,-3.0,-0.4,6.0,3.0,0.3,0.493,0.498,0.5,-0.5,5.0,,O,,burkeje01
2,1892.0,23,CLV,NL,145.0,676.0,9.0,-1.0,0.0,5.0,-9.0,5.0,0.3,22.0,26.0,2.6,0.503,0.503,2.2,-0.4,21.0,,*O,,burkeje01
3,1893.0,24,CLV,NL,125.0,616.0,45.0,-1.0,0.0,-9.0,-8.0,26.0,1.9,20.0,46.0,3.9,0.516,0.512,4.7,-1.4,55.0,,*O,,burkeje01
4,1894.0,25,CLV,NL,125.0,618.0,31.0,-3.0,0.0,0.0,-8.0,21.0,1.4,20.0,40.0,3.3,0.512,0.509,3.4,-0.6,40.0,,*O/1,,burkeje01
5,1895.0,26,CLV,NL,132.0,644.0,55.0,-2.0,0.0,0.0,-9.0,44.0,3.3,20.0,64.0,5.3,0.525,0.52,5.4,-0.7,64.0,,*O,,burkeje01
6,1896.0,27,CLV,NL,133.0,647.0,55.0,-3.0,0.0,-2.0,-9.0,41.0,3.3,20.0,61.0,5.3,0.525,0.52,5.5,-0.9,63.0,,*O,,burkeje01
7,1897.0,28,CLV,NL,127.0,610.0,39.0,-3.0,0.0,-1.0,-8.0,28.0,2.3,19.0,47.0,4.2,0.518,0.514,4.3,-0.8,48.0,,*O,,burkeje01
8,1898.0,29,CLV,NL,150.0,706.0,35.0,-2.0,0.0,-4.0,-9.0,20.0,1.8,22.0,42.0,4.2,0.513,0.512,4.7,-1.3,46.0,,*O,,burkeje01
9,1899.0,30,STL,NL,141.0,635.0,53.0,-3.0,0.0,0.0,-8.0,41.0,3.6,21.0,62.0,5.8,0.526,0.523,5.8,-0.8,62.0,,*O/4,,burkeje01
10,1900.0,31,STL,NL,141.0,643.0,43.0,-2.0,0.0,3.0,-8.0,35.0,3.1,21.0,56.0,5.3,0.523,0.52,5.0,-0.5,53.0,"$2,750",*O,,burkeje01
11,1901.0,32,STL,NL,142.0,676.0,61.0,-2.0,0.0,0.0,-8.0,51.0,4.9,20.0,71.0,7.2,0.536,0.531,7.3,-0.8,71.0,"$3,200",*7,,burkeje01
12,1902.0,33,SLB,AL,138.0,631.0,22.0,-2.0,0.0,6.0,-7.0,20.0,1.9,21.0,41.0,3.9,0.514,0.512,3.5,-0.1,35.0,,*7/516,,burkeje01
13,1903.0,34,SLB,AL,132.0,579.0,17.0,-1.0,0.0,-2.0,-7.0,7.0,0.5,20.0,26.0,2.7,0.505,0.504,3.1,-1.1,28.0,,*7,,burkeje01
14,1904.0,35,SLB,AL,147.0,662.0,22.0,-1.0,0.0,1.0,-8.0,14.0,1.5,22.0,36.0,4.0,0.511,0.51,4.0,-0.9,35.0,"$4,500",*7,,burkeje01
15,1905.0,36,BOS,AL,148.0,654.0,12.0,-1.0,0.0,0.0,-8.0,3.0,0.2,22.0,25.0,2.7,0.502,0.502,2.7,-1.0,25.0,,*7,,burkeje01
0,1898.0,21,CLV,NL,19.0,80.0,1.0,0.0,0.0,-2.0,-1.0,-3.0,-0.3,3.0,0.0,0.0,0.487,0.498,0.2,-0.3,2.0,,O,,heidrem01
1,1899.0,22,STL,NL,146.0,648.0,11.0,4.0,0.0,2.0,-9.0,9.0,0.7,21.0,30.0,2.9,0.505,0.505,2.8,-0.6,28.0,"$1,500",*O,,heidrem01
2,1900.0,23,STL,NL,85.0,364.0,0.0,0.0,0.0,7.0,-3.0,4.0,0.3,12.0,17.0,1.6,0.505,0.502,1.0,0.3,10.0,"$2,400",O,,heidrem01
3,1901.0,24,STL,NL,118.0,536.0,28.0,1.0,0.0,2.0,-4.0,27.0,2.6,17.0,43.0,4.4,0.523,0.517,4.4,-0.3,41.0,"$2,800",*8,,heidrem01
4,1902.0,25,SLB,AL,110.0,490.0,3.0,-1.0,0.0,2.0,-3.0,1.0,0.1,17.0,18.0,1.7,0.501,0.501,1.7,-0.1,16.0,,*8/516,,heidrem01
5,1903.0,26,SLB,AL,120.0,496.0,6.0,0.0,0.0,1.0,-3.0,4.0,0.2,18.0,22.0,2.2,0.503,0.503,2.2,-0.3,20.0,,*8/2H,,heidrem01
6,1904.0,27,SLB,AL,133.0,578.0,4.0,2.0,0.0,4.0,-3.0,7.0,0.7,20.0,27.0,3.0,0.506,0.505,2.6,0.0,23.0,,*8/H,,heidrem01
8,1908.0,31,SLB,AL,26.0,97.0,-3.0,0.0,0.0,0.0,-1.0,-4.0,-0.5,3.0,0.0,-0.1,0.483,0.497,-0.1,-0.1,0.0,,8/7H,,heidrem01
0,1894.0,20,CLV,NL,4,13,-3,0,0,0,1,-2,-0.1,0,-2,-0.1,.467,.499,-0.1,0.0,-2,,/1,,wallabo01
1,1895.0,21,CLV,NL,30,112,-12,0,0,0,8,-4,-0.3,0,-4,-0.3,.490,.498,-0.3,0.0,-4,,1,,wallabo01
2,1896.0,22,CLV,NL,45,164,-12,0,0,0,-1,-14,-1.2,6,-8,-0.8,.475,.493,-0.8,-0.1,-8,,O1/3,,wallabo01
3,1897.0,23,CLV,NL,130,580,19,-2,0,6,4,27,2.2,20,47,4.2,.517,.514,3.7,0.8,41,,*5/O,,wallabo01
4,1898.0,24,CLV,NL,154,671,9,0,0,10,5,24,2.3,23,47,4.7,.515,.514,3.8,1.4,37,,*54,,wallabo01
5,1899.0,25,STL,NL,151,638,14,-1,0,15,8,37,3.3,22,59,5.5,.522,.521,4.2,2.1,44,,65,,wallabo01
6,1900.0,26,STL,NL,126,532,-1,0,0,-8,8,-1,-0.2,18,17,1.7,.499,.500,2.5,0.0,25,,*6/5,,wallabo01
7,1901.0,27,STL,NL,134,584,24,-1,0,25,9,57,5.7,19,76,7.8,.543,.536,5.3,3.4,51,"$2,800",*6,,wallabo01
8,1902.0,28,SLB,AL,133,549,7,-1,0,19,9,34,3.2,20,53,5.1,.525,.520,3.4,2.7,34,"$6,500",*6/1H9,,wallabo01
9,1903.0,29,SLB,AL,135,555,0,-1,0,12,9,20,2.0,20,40,4.2,.516,.514,3.0,2.2,28,"$6,500",*6,,wallabo01
10,1904.0,30,SLB,AL,139,591,14,-1,0,6,9,29,3.4,21,50,5.7,.525,.522,5.1,1.8,44,"$6,500",*6,,wallabo01
11,1905.0,31,SLB,AL,156,643,13,-1,0,1,10,24,2.7,23,47,5.3,.518,.517,5.2,1.3,46,"$6,500",*6,,wallabo01
12,1906.0,32,SLB,AL,139,555,13,0,0,11,9,33,4.0,20,53,6.1,.528,.524,4.7,2.4,42,"$6,500",*6/H,,wallabo01
13,1907.0,33,SLB,AL,147,598,6,-1,0,10,10,25,3.0,21,46,5.2,.520,.518,3.9,2.4,36,,*6/H,,wallabo01
14,1908.0,34,SLB,AL,137,566,7,0,0,17,9,33,4.2,20,53,6.3,.530,.526,4.1,3.4,36,,*6,,wallabo01
15,1909.0,35,SLB,AL,116,448,-1,-1,0,0,7,5,0.5,16,21,2.3,.505,.504,2.4,0.8,21,,65,,wallabo01
16,1910.0,36,SLB,AL,138,568,7,-1,0,5,8,18,2.1,21,40,4.4,.516,.514,3.9,1.5,35,,65,,wallabo01
17,1911.0,37,SLB,AL,125,466,-15,-1,0,3,8,-5,-0.4,18,13,1.3,.496,.497,1.0,1.2,10,,*6/4,,wallabo01
18,1912.0,38,SLB,AL,100,373,-2,-1,0,1,6,4,0.4,14,18,1.9,.504,.502,1.7,0.8,17,,65/4H,,wallabo01
19,1913.0,39,SLB,AL,55,172,-7,0,0,1,3,-3,-0.4,6,4,0.3,.494,.498,0.3,0.4,3,,6/H5,,wallabo01
20,1914.0,40,SLB,AL,26,82,-3,0,0,-1,1,-3,-0.3,3,1,0.0,.488,.498,0.2,0.0,1,,6/H5,,wallabo01
21,1915.0,41,SLB,AL,9,18,1,0,0,-1,0,0,0.0,1,1,0.1,.502,.500,0.2,-0.1,2,,/6,,wallabo01
22,1916.0,42,SLB,AL,14,22,0,0,0,1,1,2,0.2,1,2,0.3,.513,.501,0.1,0.2,1,,/56,,wallabo01
23,1917.0,43,STL,NL,8,12,-2,0,0,0,0,-2,-0.2,0,-1,-0.1,.477,.499,-0.1,0.0,-1,,/5H6,,wallabo01
24,1918.0,44,STL,NL,32,108,-9,0,0,0,1,-8,-1.0,3,-5,-0.7,.468,.494,-0.7,0.1,-5,,46/H5,,wallabo01
0,1891.0,22,BOS,AA,4.0,11.0,-2.0,0.0,0.0,-1.0,0.0,-3.0,-0.3,0.0,-3.0,-0.3,0.427,0.498,-0.2,-0.1,-2.0,,/O,,dowdto01
1,1891.0,22,WAS,AA,112.0,485.0,-13.0,3.0,0.0,-20.0,2.0,-28.0,-2.4,12.0,-17.0,-1.2,0.479,0.485,0.5,-1.5,3.0,,*4/O,,dowdto01
2,1892.0,23,WHS,NL,144.0,619.0,-15.0,4.0,0.0,-10.0,1.0,-20.0,-2.0,21.0,1.0,0.2,0.487,0.488,1.3,-0.8,11.0,,4O5/6,,dowdto01
3,1893.0,24,STL,NL,132.0,632.0,-16.0,5.0,0.0,3.0,-8.0,-16.0,-1.3,21.0,5.0,0.7,0.491,0.492,0.6,-0.4,2.0,,*O/4,,dowdto01
4,1894.0,25,STL,NL,123.0,589.0,-31.0,0.0,0.0,-1.0,-7.0,-39.0,-2.9,19.0,-20.0,-1.0,0.477,0.482,-0.9,-0.6,-19.0,,*O/45,,dowdto01
5,1895.0,26,STL,NL,130.0,546.0,8.0,0.0,0.0,-7.0,-6.0,-5.0,-0.4,19.0,14.0,1.5,0.497,0.498,2.1,-1.0,21.0,"$1,700",*O5/4,,dowdto01
6,1896.0,27,STL,NL,126.0,576.0,-12.0,3.0,0.0,-11.0,-1.0,-22.0,-1.8,19.0,-3.0,0.1,0.486,0.489,1.1,-1.0,8.0,,4O,,dowdto01
7,1897.0,28,STL,NL,35.0,157.0,-8.0,1.0,0.0,-4.0,-1.0,-12.0,-1.0,5.0,-7.0,-0.5,0.471,0.494,-0.1,-0.5,-3.0,,O/4,,dowdto01
8,1897.0,28,PHI,NL,91.0,418.0,-11.0,2.0,0.0,-8.0,-4.0,-21.0,-1.8,14.0,-7.0,-0.4,0.481,0.489,0.3,-1.0,1.0,,O4,,dowdto01
9,1898.0,29,STL,NL,139.0,635.0,-27.0,-1.0,0.0,-10.0,-7.0,-45.0,-4.4,21.0,-24.0,-2.2,0.469,0.473,-1.2,-1.7,-14.0,,*O4,,dowdto01
10,1899.0,30,CLV,NL,147.0,659.0,-1.0,-1.0,0.0,-12.0,-6.0,-20.0,-1.9,22.0,2.0,0.4,0.488,0.489,1.5,-1.7,14.0,,*O,,dowdto01
12,1901.0,32,BOS,AL,138.0,646.0,-13.0,0.0,0.0,8.0,-7.0,-13.0,-1.2,21.0,9.0,1.0,0.492,0.493,0.2,0.1,1.0,,*7/35,,dowdto01
0,1897.0,24,STL,NL,90.0,387.0,2.0,0.0,0.0,-8.0,-5.0,-11.0,-1.0,13.0,2.0,0.3,0.49,0.494,1.0,-1.1,10.0,,*O,,harledi01
1,1898.0,25,STL,NL,142.0,611.0,-22.0,-1.0,0.0,-2.0,-8.0,-34.0,-3.3,21.0,-13.0,-1.1,0.477,0.48,-0.8,-1.0,-11.0,,*O,,harledi01
2,1899.0,26,CLV,NL,142.0,624.0,-12.0,-1.0,0.0,-10.0,-9.0,-32.0,-3.0,21.0,-11.0,-0.8,0.48,0.482,0.2,-1.7,-1.0,,*O,,harledi01
3,1900.0,27,CIN,NL,5.0,24.0,2.0,1.0,0.0,0.0,0.0,2.0,0.2,1.0,3.0,0.3,0.538,0.501,0.3,0.0,3.0,,/O,,harledi01
4,1901.0,28,CIN,NL,133.0,605.0,-3.0,1.0,0.0,-9.0,-7.0,-17.0,-1.9,19.0,1.0,0.2,0.487,0.489,1.3,-1.7,10.0,"$3,900",*7,,harledi01
5,1902.0,29,DET,AL,125.0,547.0,-6.0,-1.0,0.0,0.0,-7.0,-14.0,-1.4,19.0,5.0,0.5,0.489,0.492,0.6,-0.7,5.0,,*7,,harledi01
6,1903.0,30,CHC,NL,104.0,451.0,-12.0,0.0,0.0,4.0,-6.0,-13.0,-1.3,14.0,1.0,0.1,0.487,0.492,-0.3,-0.1,-3.0,,*9/H7,,harledi01
0,1899.0,23,CLV,NL,148.0,578.0,-29.0,-1.0,0.0,-19.0,10.0,-38.0,-3.6,20.0,-19.0,-1.5,0.476,0.478,0.3,-0.9,0.0,,*6/41,,lochhha01
2,1901.0,25,DET,AL,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,1.0,0.1,0.574,0.5,0.1,0.0,1.0,,/6,,lochhha01
3,1901.0,25,PHA,AL,9.0,37.0,-6.0,0.0,0.0,-2.0,1.0,-7.0,-0.7,1.0,-6.0,-0.6,0.425,0.496,-0.4,-0.1,-4.0,,/6,,lochhha01
0,1884.0,21,SLM,UA,103,438,2,0,0,0,0,2,0.5,0,2,0.6,.502,.501,0.3,0.3,2,,*3/O6,,quinnjo02
1,1885.0,22,SLM,NL,97,352,-15,0,0,-1,-2,-19,-1.9,12,-7,-0.6,.481,.489,-0.4,-0.4,-6,,O53,,quinnjo02
2,1886.0,23,SLM,NL,75,279,-6,0,0,-2,-2,-10,-1.1,10,-1,-0.1,.487,.494,0.3,-0.4,1,,O4/356,,quinnjo02
4,1888.0,25,BSN,NL,38,158,7,1,0,0,1,9,0.8,5,14,1.4,.523,.505,1.5,0.1,14,,4,,quinnjo02
5,1889.0,26,BSN,NL,112,474,-16,0,0,3,5,-8,-0.9,16,8,0.8,.494,.496,0.7,0.6,5,,64/5,,quinnjo02
6,1890.0,27,BOS,PL,133,570,1,-1,0,0,3,3,0.3,14,16,1.6,.502,.501,1.5,0.4,16,,*4,,quinnjo02
7,1891.0,28,BSN,NL,124,542,-23,-1,0,1,2,-20,-2.0,19,-2,-0.2,.485,.489,0.0,0.2,-3,,*4,,quinnjo02
8,1892.0,29,BSN,NL,143,574,-32,-2,0,12,3,-19,-1.9,20,1,0.2,.488,.489,-0.9,1.4,-11,,*4,,quinnjo02
9,1893.0,30,STL,NL,135,584,-42,0,0,-6,3,-46,-3.7,20,-26,-1.7,.473,.478,-1.2,-0.3,-20,,*4,,quinnjo02
10,1894.0,31,STL,NL,106,443,-24,0,0,5,2,-17,-1.3,15,-2,0.2,.489,.492,-0.1,0.5,-7,,*4,,quinnjo02
11,1895.0,32,STL,NL,135,602,-1,-2,0,-7,3,-8,-0.6,21,13,1.5,.496,.496,2.0,-0.4,20,,*4,,quinnjo02
12,1896.0,33,STL,NL,48,209,-18,0,0,2,1,-15,-1.3,7,-8,-0.6,.474,.492,-0.7,0.2,-10,,4,,quinnjo02
13,1896.0,33,BLN,NL,24,89,0,0,0,0,0,0,0.0,3,3,0.3,.499,.500,0.3,0.0,3,,/4O56,,quinnjo02
14,1897.0,34,BLN,NL,75,304,-15,0,0,7,2,-5,-0.5,10,5,0.6,.494,.497,0.0,0.8,-2,,564/O3,,quinnjo02
15,1898.0,35,BLN,NL,12,34,-2,0,0,0,0,-1,-0.1,1,0,0.0,.489,.499,0.0,0.0,0,,/54O,,quinnjo02
